OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
OTU97_4726;size=8	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Orbiliomycetes		Orbiliomycetes		Orbiliales		Orbiliales		Orbiliaceae		Orbiliaceae								
OTU97_2584;size=111	Fungi	Fungi	Fungi	Fungi																								
OTU97_5417;size=6	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_836;size=659	Fungi	Fungi	Fungi	Fungi																								
OTU97_5122;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales		Herpotrichiellaceae		Herpotrichiellaceae		Phialophora		Phialophora		Phialophora cyclaminis 		Phialophora cyclaminis 
OTU97_312;size=883	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_7210;size=2	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_1166;size=575	Fungi	Fungi	Fungi	Fungi																								
OTU97_4640;size=16	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_4362;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_5186;size=9	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_4316;size=11	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Erysiphales	Erysiphales		Erysiphales	Erysiphaceae	Erysiphaceae		Erysiphaceae	Erysiphe	Erysiphe		Erysiphe				
OTU97_5418;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_4281;size=22	Fungi	Fungi	Fungi	Fungi																								
OTU97_94;size=4457	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Incertae_sedis			Incertae_sedis	Acremonium			Acremonium				
OTU97_5389;size=12	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota		Glomeromycota	Glomeromycetes	Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
OTU97_6665;size=3	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_7036;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2256;size=112	Fungi	Fungi	Fungi	Fungi																								
OTU97_926;size=856	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_4273;size=11	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_4901;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_2837;size=31	Fungi	Fungi	Fungi	Fungi																								
OTU97_1818;size=419	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota																				
OTU97_5683;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_4051;size=26	Fungi	Fungi	Fungi	Fungi																								
OTU97_2987;size=103	Fungi	Fungi	Fungi	Fungi																								
OTU97_5460;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_607;size=489	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2145;size=54	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_6407;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_1615;size=669	Fungi	Fungi	Fungi	Fungi																								
OTU97_2712;size=134	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae		Trichoderma		Trichoderma				
OTU97_6621;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_7;size=76594	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Hymenochaetales		Hymenochaetales												
OTU97_304;size=1683	Fungi	Fungi	Fungi	Fungi																								
OTU97_3337;size=43	Fungi	Fungi	Fungi	Fungi																								
OTU97_1737;size=411	Fungi	Fungi	Fungi	Fungi																								
OTU97_5399;size=6	Fungi	Fungi	Fungi	Fungi		Glomeromycota	Glomeromycota	Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
OTU97_6179;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_55;size=66171	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes																
OTU97_1639;size=89	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
OTU97_760;size=250	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_1955;size=91	Fungi	Fungi	Fungi	Fungi																								
OTU97_7197;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_5734;size=9	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Paraglomeromycetes		Paraglomeromycetes		Gs24		Gs24												
OTU97_6363;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_5018;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_5045;size=7	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota																				
OTU97_3470;size=40	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes	Sordariomycetes	Sordariomycetes		Hypocreales		Hypocreales		Stachybotryaceae		Stachybotryaceae								
OTU97_4498;size=15	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_566;size=521	Fungi	Fungi	Fungi	Fungi																								
OTU97_3558;size=25	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_785;size=950	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_559;size=823	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2121;size=795	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_6231;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3121;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_1473;size=446	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Agaricales		Agaricales												
OTU97_35;size=153096	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Nectriaceae	Nectriaceae		Nectriaceae								
OTU97_3771;size=45	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_5119;size=7	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2436;size=122	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1829;size=74	Fungi	Fungi	Fungi	Fungi																								
OTU97_1252;size=137	Fungi	Fungi	Fungi	Fungi																								
OTU97_601;size=1472	Fungi	Fungi	Fungi	Fungi																								
OTU97_5171;size=22	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_6790;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_6579;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_3584;size=17	Fungi	Fungi	Fungi	Fungi																								
OTU97_5671;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1132;size=163	Fungi	Fungi	Fungi	Fungi																								
OTU97_1788;size=106	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales		Chaetosphaeriales												
OTU97_4092;size=16	Fungi	Fungi	Fungi	Fungi																								
OTU97_4760;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_6573;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_7110;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_3210;size=42	Fungi	Fungi	Fungi	Fungi																								
OTU97_2966;size=50	Fungi	Fungi	Fungi	Fungi																								
OTU97_814;size=717	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes																
OTU97_3193;size=30	Fungi	Fungi	Fungi	Fungi																								
OTU97_2275;size=153	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae		Penicillium		Penicillium				
OTU97_6815;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1176;size=150	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes		Xylariales		Xylariales												
OTU97_5362;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_53;size=5920	Fungi	Fungi	Fungi	Fungi																								
OTU97_170;size=6721	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes		Dothideales		Dothideales												
OTU97_6585;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6963;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2236;size=60	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_3202;size=45	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Auriculariales	Auriculariales		Auriculariales												
OTU97_4356;size=21	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3229;size=108	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_2313;size=72	Fungi	Fungi	Fungi	Fungi																								
OTU97_2102;size=121	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_340;size=866	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_4914;size=8	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3319;size=21	Fungi	Fungi	Fungi	Fungi																								
OTU97_482;size=2899	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_6125;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales		Mycosphaerellaceae		Mycosphaerellaceae								
OTU97_5395;size=8	Fungi	Fungi	Fungi	Fungi		Rozellomycota		Rozellomycota																				
OTU97_4383;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_4131;size=23	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales												
OTU97_6394;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_1377;size=273	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_3077;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_1779;size=192	Fungi	Fungi	Fungi	Fungi																								
OTU97_4077;size=12	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_388;size=2340	Fungi	Fungi	Fungi	Fungi																								
OTU97_2161;size=56	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_908;size=276	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6919;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_3439;size=28	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota																				
OTU97_6848;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_7062;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2002;size=84	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_539;size=869	Fungi	Fungi	Fungi	Fungi																								
OTU97_5955;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_3467;size=52	Fungi	Fungi	Fungi	Fungi																								
OTU97_2046;size=313	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Russulales	Russulales		Russulales	Peniophoraceae	Peniophoraceae		Peniophoraceae		Peniophora		Peniophora				
OTU97_2142;size=65	Fungi	Fungi	Fungi	Fungi																								
OTU97_321;size=1930	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Botryosphaeriales	Botryosphaeriales		Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae		Botryosphaeriaceae								
OTU97_68;size=4274	Fungi	Fungi	Fungi	Fungi																								
OTU97_4504;size=11	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_1690;size=403	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3799;size=37	Fungi	Fungi	Fungi	Fungi																								
OTU97_2333;size=107	Fungi	Fungi	Fungi	Fungi																								
OTU97_4025;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_1344;size=175	Fungi	Fungi	Fungi	Fungi																								
OTU97_7081;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_4806;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_2592;size=37	Fungi	Fungi	Fungi	Fungi																								
OTU97_6922;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1757;size=137	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1742;size=81	Fungi	Fungi	Fungi	Fungi																								
OTU97_7011;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_6499;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_6928;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2289;size=48	Fungi	Fungi	Fungi	Fungi																								
OTU97_5036;size=15	Fungi	Fungi	Fungi	Fungi																								
OTU97_7116;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_4000;size=13	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
OTU97_4491;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
OTU97_3209;size=23	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Lecanoromycetes		Lecanoromycetes		Caliciales		Caliciales												
OTU97_5108;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_3281;size=37	Fungi	Fungi	Fungi	Fungi																								
OTU97_6425;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3563;size=17	Fungi	Fungi	Fungi	Fungi		Glomeromycota	Glomeromycota	Glomeromycota		Glomeromycetes		Glomeromycetes																
OTU97_799;size=402	Fungi	Fungi	Fungi	Fungi																								
OTU97_6325;size=3	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_5866;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_3588;size=28	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_475;size=431	Fungi	Fungi	Fungi	Fungi																								
OTU97_1451;size=142	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Sebacinales	Sebacinales		Sebacinales	Serendipitaceae	Serendipitaceae		Serendipitaceae		Serendipita		Serendipita				
OTU97_4261;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_3635;size=16	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota																				
OTU97_2870;size=30	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_5061;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_6074;size=4	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales		Glomerales												
OTU97_3880;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_1218;size=350	Fungi	Fungi	Fungi	Fungi	Entomophthoromycota	Entomophthoromycota	Entomophthoromycota	Entomophthoromycota	Basidiobolomycetes	Basidiobolomycetes		Basidiobolomycetes	Basidiobolales	Basidiobolales		Basidiobolales	Basidiobolaceae	Basidiobolaceae		Basidiobolaceae	Basidiobolus	Basidiobolus		Basidiobolus				
OTU97_2527;size=136	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Trichocomaceae	Trichocomaceae		Trichocomaceae	Talaromyces	Talaromyces		Talaromyces				
OTU97_5024;size=7	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5756;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_1399;size=114	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6410;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1941;size=188	Fungi	Fungi	Fungi	Fungi		Rozellomycota	Rozellomycota	Rozellomycota																				
OTU97_90;size=4489	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2084;size=154	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6534;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_377;size=3131	Fungi	Fungi	Fungi	Fungi																								
OTU97_1588;size=106	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes																
OTU97_6242;size=4	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Schizoporaceae	Schizoporaceae		Schizoporaceae								
OTU97_307;size=891	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1375;size=237	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
OTU97_6931;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1929;size=604	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
OTU97_5568;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_5219;size=11	Fungi	Fungi	Fungi	Fungi																								
OTU97_4407;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_1686;size=403	Fungi	Fungi	Fungi	Fungi																								
OTU97_233;size=6708	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_4240;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_419;size=4847	Fungi	Fungi	Fungi	Fungi																								
OTU97_6258;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_4390;size=14	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_4837;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_750;size=1187	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae	Trichoderma	Trichoderma		Trichoderma				
OTU97_4809;size=8	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales		Glomerales	Glomeraceae	Glomeraceae		Glomeraceae								
OTU97_4581;size=9	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_498;size=818	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales												
OTU97_924;size=199	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Lecanoromycetes		Lecanoromycetes		Ostropales		Ostropales		Stictidaceae		Stictidaceae		Absconditella		Absconditella		Absconditella rubra 		Absconditella rubra 
OTU97_6292;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
