OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
esv_5368	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_2407	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_2406	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
esv_5365	Fungi	Fungi	Fungi	Fungi																								
esv_2404	Fungi	Fungi	Fungi	Fungi																								
esv_2403	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Candida	Candida		Candida				
esv_2402	Fungi	Fungi	Fungi	Fungi																								
esv_2401	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_2400	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_1934	Fungi	Fungi	Fungi	Fungi																								
esv_5334	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes																
esv_819	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota																				
esv_818	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_817	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_816	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_815	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_814	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Trechispora	Trechispora		Trechispora	Trechispora sp 	Trechispora sp 		Trechispora sp 
esv_813	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_812	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
esv_811	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_810	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales	Helotiaceae	Helotiaceae		Helotiaceae	Tetracladium	Tetracladium		Tetracladium		Tetracladium sp 		Tetracladium sp 
esv_4588	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_4589	Fungi	Fungi	Fungi	Fungi																								
esv_4580	Fungi	Fungi	Fungi	Fungi																								
esv_4581	Fungi	Fungi	Fungi	Fungi																								
esv_4582	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4583	Fungi	Fungi	Fungi	Fungi																								
esv_4584	Fungi	Fungi	Fungi	Fungi																								
esv_4586	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4587	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_5989		Fungi	Fungi	Fungi																								
esv_5988	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_5983	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_5987	Fungi	Fungi	Fungi	Fungi																								
esv_5985	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5984	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Sporidiobolales	Sporidiobolales		Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae	Rhodotorula	Rhodotorula		Rhodotorula				
esv_3750	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_3751	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae								
esv_3200	Fungi	Fungi	Fungi	Fungi																								
esv_6321	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Psathyrellaceae	Psathyrellaceae		Psathyrellaceae	Coprinopsis			Coprinopsis				
esv_3754	Fungi	Fungi	Fungi	Fungi																								
esv_3755	Fungi	Fungi	Fungi	Fungi																								
esv_3204	Fungi	Fungi	Fungi	Fungi																								
esv_3205	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Geastrales	Geastrales		Geastrales	Geastraceae	Geastraceae		Geastraceae	Geastrum	Geastrum		Geastrum				
esv_3758	Fungi	Fungi	Fungi	Fungi																								
esv_3759	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Pucciniomycetes		Pucciniomycetes																
esv_3208	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Paraglomeromycetes		Paraglomeromycetes																
esv_8764	Fungi	Fungi	Fungi	Fungi																								
esv_1538	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
esv_1539	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_1536	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
esv_1537	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_1534	Fungi	Fungi	Fungi	Fungi																								
esv_1535	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae								
esv_1532	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_1533	Fungi	Fungi	Fungi	Fungi																								
esv_1530	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales												
esv_1531	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_8767	Fungi	Fungi	Fungi	Fungi																								
esv_8760	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Tremellomycetes		Tremellomycetes																
esv_8761	Fungi	Fungi	Fungi	Fungi																								
esv_8762	Fungi	Fungi	Fungi	Fungi																								
esv_8763	Fungi	Fungi	Fungi	Fungi																								
esv_6186	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Dothideales		Dothideales												
esv_3026	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_6184	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Hymenochaetales		Hymenochaetales												
esv_6182	Fungi	Fungi	Fungi	Fungi																								
esv_6180	Fungi	Fungi	Fungi	Fungi																								
esv_3027	Fungi	Fungi	Fungi	Fungi																								
esv_6016	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales	Incertae_sedis			Incertae_sedis	Staphylotrichum			Staphylotrichum				
esv_6188	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_6189	Fungi	Fungi	Fungi	Fungi																								
esv_8047	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_3537	Fungi	Fungi	Fungi	Fungi																								
esv_3530	Fungi	Fungi	Fungi	Fungi																								
esv_6011	Fungi	Fungi	Fungi	Fungi																								
esv_2102	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Ophiostomatales	Ophiostomatales		Ophiostomatales	Ophiostomataceae	Ophiostomataceae		Ophiostomataceae		Sporothrix		Sporothrix				
esv_3020	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_2451	Fungi	Fungi	Fungi	Fungi																								
esv_3021	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales												
esv_2100	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_2453	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Dothideales	Dothideales		Dothideales												
esv_2106	Fungi	Fungi	Fungi	Fungi																								
esv_2455	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5336	Fungi	Fungi	Fungi	Fungi																								
esv_3538	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Eurotiales		Eurotiales		Aspergillaceae		Aspergillaceae		Penicillium		Penicillium				
esv_2457	Fungi	Fungi	Fungi	Fungi																								
esv_9116	Fungi	Fungi	Fungi	Fungi																								
esv_7053	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Saccharomycetes		Saccharomycetes		Saccharomycetales		Saccharomycetales		Dipodascaceae		Dipodascaceae		Geotrichum		Geotrichum		Geotrichum sp 		Geotrichum sp 
esv_7052	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_7051	Fungi	Fungi	Fungi	Fungi																								
esv_7050	Fungi	Fungi	Fungi	Fungi																								
esv_7057	Fungi	Fungi	Fungi	Fungi																								
esv_7056	Fungi	Fungi	Fungi	Fungi																								
esv_7055	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Incertae_sedis	Incertae_sedis		Incertae_sedis	Chrysozymaceae	Chrysozymaceae		Chrysozymaceae	Pseudohyphozyma	Pseudohyphozyma		Pseudohyphozyma	Pseudohyphozyma bogoriensis 	Pseudohyphozyma bogoriensis 		Pseudohyphozyma bogoriensis 
esv_2459	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_8728	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Microbotryomycetes		Microbotryomycetes																
esv_8729	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales												
esv_7059	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Ophiocordycipitaceae		Ophiocordycipitaceae		Purpureocillium		Purpureocillium				
esv_7058	Fungi	Fungi	Fungi	Fungi																								
esv_5569	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
esv_5568	Fungi	Fungi	Fungi	Fungi																								
esv_9237	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Resinicium	Resinicium		Resinicium	Resinicium friabile 	Resinicium friabile 		Resinicium friabile 
esv_9236	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Sarocladium	Sarocladium		Sarocladium		Sarocladium bifurcatum 		Sarocladium bifurcatum 
esv_9231	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
esv_9230	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_9233	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Fibrodontia	Fibrodontia		Fibrodontia	Fibrodontia alba 	Fibrodontia alba 		Fibrodontia alba 
esv_8505	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_5561	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
esv_5560	Fungi	Fungi	Fungi	Fungi																								
esv_5563	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Togniniales		Togniniales		Togniniaceae		Togniniaceae		Phaeoacremonium		Phaeoacremonium				
esv_5562	Fungi	Fungi	Fungi	Fungi																								
esv_5565	Fungi	Fungi	Fungi	Fungi																								
esv_5564	Fungi	Fungi	Fungi	Fungi																								
esv_5567	Fungi	Fungi	Fungi	Fungi																								
esv_3974	Fungi	Fungi	Fungi	Fungi																								
esv_3975	Fungi	Fungi	Fungi	Fungi																								
esv_3976	Fungi	Fungi	Fungi	Fungi																								
esv_3977	Fungi	Fungi	Fungi	Fungi																								
esv_3971	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_3972	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_3973	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Chaetosphaeriales		Chaetosphaeriales		Chaetosphaeriaceae		Chaetosphaeriaceae								
esv_8500	Fungi	Fungi	Fungi	Fungi																								
esv_3978	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_3979	Fungi	Fungi	Fungi	Fungi																								
esv_8501	Fungi	Fungi	Fungi	Fungi																								
esv_7589	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Dothideomycetes	Dothideomycetes																
esv_7588	Fungi	Fungi	Fungi	Fungi																								
esv_6728	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes		Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales		Erythrobasidiales	Erythrobasidiaceae	Erythrobasidiaceae		Erythrobasidiaceae	Erythrobasidium	Erythrobasidium		Erythrobasidium	Erythrobasidium hasegawianum 	Erythrobasidium hasegawianum 		Erythrobasidium hasegawianum 
esv_7581	Fungi	Fungi	Fungi	Fungi																								
esv_7580	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_7583	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales	Jobellisiaceae	Jobellisiaceae		Jobellisiaceae	Jobellisia	Jobellisia		Jobellisia	Jobellisia guangdongensis 	Jobellisia guangdongensis 		Jobellisia guangdongensis 
esv_7582	Fungi	Fungi	Fungi	Fungi																								
esv_7585	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
esv_7584	Fungi	Fungi	Fungi	Fungi																								
esv_7587	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7277	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Thelephorales	Thelephorales		Thelephorales	Thelephoraceae	Thelephoraceae		Thelephoraceae								
esv_7276	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
esv_7275	Fungi	Fungi	Fungi	Fungi																								
esv_7274	Fungi	Fungi	Fungi	Fungi																								
esv_7273		Fungi	Fungi	Fungi																								
esv_7272	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Microascales		Microascales		Microascaceae		Microascaceae								
esv_7271	Fungi	Fungi	Fungi	Fungi																								
esv_7270	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_7279	Fungi	Fungi	Fungi	Fungi																								
esv_7278	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_10368		Fungi	Fungi	Fungi																								
esv_5699	Fungi	Fungi	Fungi	Fungi																								
esv_5698	Fungi	Fungi	Fungi	Fungi																								
esv_5697	Fungi	Fungi	Fungi	Fungi																								
esv_5696		Fungi	Fungi	Fungi																								
esv_5695	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales		Diatrypaceae		Diatrypaceae								
esv_5694	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota																				
esv_5693	Fungi	Fungi	Fungi	Fungi																								
esv_5692	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_5691	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales												
esv_5690	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Xeromyces	Xeromyces		Xeromyces	Xeromyces bisporus 	Xeromyces bisporus 		Xeromyces bisporus 
esv_10360	Fungi	Fungi	Fungi	Fungi																								
esv_10361	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_8944	Fungi	Fungi	Fungi	Fungi																								
esv_4619	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
esv_8946	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_8947	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_8940	Fungi	Fungi	Fungi	Fungi																								
esv_8941	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_8942	Fungi	Fungi	Fungi	Fungi		Rozellomycota		Rozellomycota																				
esv_8943	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes		Orbiliomycetes	Orbiliales	Orbiliales		Orbiliales	Orbiliaceae	Orbiliaceae		Orbiliaceae								
esv_4610	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4611	Fungi	Fungi	Fungi	Fungi																								
esv_4613	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes		Magnaporthales		Magnaporthales		Magnaporthaceae		Magnaporthaceae								
esv_4614	Fungi	Fungi	Fungi	Fungi																								
esv_8949	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
esv_4616	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae								
esv_9099	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Diaporthales		Diaporthales												
esv_9098	Fungi	Fungi	Fungi	Fungi																								
esv_9091	Fungi	Fungi	Fungi	Fungi																								
